;item_id;questionnaire;code;text;latent_variable;answers;participant;created;given_answer;reverse_coded;personal_goal;goal_id;goal
2526;2526;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.464707+00:00;0.5;True;;606;Studienprojekt
2527;2527;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.480523+00:00;0.5;True;;605;Theoretische Physik
2528;2528;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.494490+00:00;0.5;True;;624;Auswählen
2529;2529;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.508527+00:00;0.5;True;;601;Auswählen
2530;2530;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.522260+00:00;0.5;True;;611;ExPhy I
2531;2531;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.536079+00:00;0.5;True;;612;ExPhy II
2532;2532;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.549929+00:00;0.5;True;;613;ExPhy III
2533;2533;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.564593+00:00;0.5;True;;617;ExPhy IV
2534;2534;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.579324+00:00;0.5;True;;618;ExPhy V
2535;2535;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.594784+00:00;0.5;True;;614;Laborversuche 1
2536;2536;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.610373+00:00;0.5;True;;615;Laborversuche 2
2537;2537;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.625207+00:00;0.5;True;;616;Laborversuche 3
2538;2538;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.639036+00:00;0.5;True;;609;MfA I
2539;2539;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.652751+00:00;0.5;True;;610;MfA II
2540;2540;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.667347+00:00;0.5;True;;607;MMP I
2541;2541;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.681352+00:00;0.5;True;;608;MMP II
2542;2542;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.695133+00:00;0.5;True;;619;Theo I
2543;2543;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.708946+00:00;0.5;True;;620;Theo II
2544;2544;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.723218+00:00;0.5;True;;621;Theo III
2545;2545;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.736953+00:00;0.5;True;;622;Theo IV
2546;2546;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.751980+00:00;0.5;True;;634;ExPhyI-Klausur
2547;2547;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.766147+00:00;0.5;True;;645;MfAI-Klausur
2548;2548;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.781133+00:00;0.5;True;;628;MMPI-Klausur
2549;2549;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.795271+00:00;0.5;True;;625;Übungen
2550;2550;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.810865+00:00;0.5;True;;638;Bestehen
2551;2551;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.825868+00:00;0.5;True;;650;Bestehen
2552;2552;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.840112+00:00;0.5;True;;630;Bestehen
2553;2553;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.854515+00:00;0.5;True;;648;Vorbereitung ExPhyI
2554;2554;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.869631+00:00;0.5;True;;636;Zulassung
2555;2555;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.884362+00:00;0.5;True;;649;Vorbereitung MfAI
2556;2556;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.898371+00:00;0.5;True;;647;Vorbereitung MMPI
2557;2557;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.912441+00:00;0.5;True;;626;Zettel 11
2558;2558;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.926648+00:00;0.5;True;;644;Zettel 11
2559;2559;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.941182+00:00;0.5;True;;627;Zettel 12
2560;2560;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.955497+00:00;0.5;True;;657;Nachholen
2561;2561;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.971384+00:00;0.5;True;;654;Nachholen
2562;2562;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.986999+00:00;0.5;True;;651;Nachholen
2563;2563;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:26.002131+00:00;0.5;True;;659;Üben
2564;2564;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:26.016856+00:00;0.5;True;;656;Üben
2565;2565;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:26.031464+00:00;0.5;True;;653;Üben
